text,category,label,proportionEnglish
Live nalathupoleee umbichuuu koray net kalanjuuui,Negative ,0,0.3333333333333333
Vaan Trailer laleetta nigga Oru jinn Aanu kettoo mass voice,Positive ,2,0.4
Ee padam vijayikummennu orruppullavar adi oru like,Positive ,2,0.14285714285714285
Wow ejjathi item mammookaa Ingalu puliylla puppuliyaa,Positive ,2,0.2857142857142857
Laleetanu ikka fansite Best of luck,Positive ,2,0.5
ethra trolliyaaaalum eee trailer oru sambavaaayindee,Positive ,2,0.16666666666666666
Filim kandapol onnu koodi trailer kannanam ennu thonni ettan mass ka bap,Positive ,2,0.3333333333333333
Comedy cheyan Oru prethaka kazhivu vennam athu surajinu ilaaa Full chali aytaanu thonnanee,Negative ,0,0.15384615384615385
Viswasam Pola irukkunu Adi poli congratulations,Positive ,2,0.0
Veeendum veendum kaaanunthorum veendum kaanan thonuna lahari,Positive ,2,0.0
Oh enna kondu vayya I am katta waiting,Positive ,2,0.5
Maduraraja enna comedy padam 300Kodi varum,Positive ,2,0.16666666666666666
Ikka L V U,Positive ,2,0.75
Ineeem ineem poy kanan thonnuvaaa,Positive ,2,0.2
Njn oru 8 thavanayengilum kanditundagum Sathyam athrakkum oru ishtapett poi trailer Tnx rajuveta,Positive ,2,0.15384615384615385
August 8 ee padam powder powdered avum yennu vecha podi podikkkunn i am writing kalki,Positive ,2,0.4
Mammookka porichu salim kumarinte comedy kalakki,Positive ,2,0.16666666666666666
Njan oru lalettan fan allengilum trailer kandappo ee film kalakkum orappa mega super hit aagum urappe,Positive ,2,0.3125
gopi anna polichu bgm BIG B ku shesham veendum kidu,Positive ,2,0.3
Cinemayil Nalla oru content undd ennu manasilayi E padam hit aakum,Positive ,2,0.2727272727272727
Poliche ithoru poli polikkum laletta ingalu muthaanu,Positive ,2,0.0
Njan oru lalettan fan alla but ee teaser orupadishtamayi,Positive ,2,0.3333333333333333
katttttttttta wtng aadhyamaaayi dileepinte flm wtng aaanu njn,Positive ,2,0.0
Kidukkii mammukaaa kidukii odukathe mass bgm,Positive ,2,0.16666666666666666
Ente ponno pwoli super raju etta lalettan,Positive ,2,0.14285714285714285
pwolich onnum parayanillaaa katta waiting ikkaaa BGM oru rekshayum illaaa,Positive ,2,0.1
Katta waiting 28 FDFS SON OF DEVIL,Positive ,2,0.5714285714285714
Adaaar adaaar adaaaar what a trailer it was damn,Positive ,2,0.6666666666666666
Thirakk koranjittu padathinu pokam ennanu vicharichath But trailer kandath muthal FDFS sure,Positive ,2,0.25
Nte ponnnikkkka ingal njgal fansin oru oyivum tharillley,Positive ,2,0.0
Kitti njangalak njagade aa pazhaya lalettane thirichu kitti,Positive ,2,0.125
Ithokke cheyyumpo mamookkakku,Positive ,2,0.0
iyalith verthe parayuvaan puthumukha samvidhayakan aanenn,Positive ,2,0.0
degrading illel manyamaayi odiyekkavinna movie anennu thonnunnu,Mixed_feelings ,1,0.2857142857142857
Ravle 7 30 k eneete pade repeat adich kanunnavark othukoodanulla sthalam,Positive ,2,0.18181818181818182
Triple strong aane makkale rajayum rajayude pillerum,Positive ,2,0.2857142857142857
Sunny chechiye Kannan vannavar Eveda onnu like adukku,Positive ,2,0.25
AGE is A just number pakka herooooo,Positive ,2,0.7142857142857143
Kidukkachi katta waiting 4 Pooram vijil polichu,Positive ,2,0.14285714285714285
Love u lalettaaa prithviraj,Positive ,2,0.5
ENTE PONNO ORU RAKSHAYUM ILLA KIDU BGM,Positive ,2,0.0
Trailer kidukki but screen ratio kuranjath kond vallatha irritation thonnunnu,Mixed_feelings ,1,0.5
Padam kandavarude pradhana preshanam endhennal Veendum veendum padam kanan thonnum addicted L,Positive ,2,0.25
Mamangam keralathinte maathram charithramayi nilanilkenda onnalla ee dheerathayude kadha lokham muzhuvanum a ariyanam,Positive ,2,0.07692307692307693
E padam polikkum allee mammookkaa fans nammakullathaaanu e padam,Positive ,2,0.2222222222222222
last le aa idi ntammooo Range saanam,Positive ,2,0.42857142857142855
Bb sure katta ikka fan fdfs locked,Positive ,2,0.42857142857142855
polichu kidu bgm suspense niracha kidilan trailer,Positive ,2,0.2857142857142857
Lalettan paranjakond vannu kandu istappettu like adichu pokunnu,Positive ,2,0.125
Aduta 200 Cr club movie for lalattan,Positive ,2,0.42857142857142855
Huge support kanaum alla lalettan fanail ninum,Positive ,2,0.2857142857142857
Kollam Short film polend Vere vallo panikkm po man,Negative ,0,0.4444444444444444
Marana mass lalettan fan aanennu parayumbol abhimaanam,Positive ,2,0.2857142857142857
Romanjifikation katta waiting lalletan fan dubaiiiiiii,Positive ,2,0.3333333333333333
Madhuramilatha raja ettadi mari ith item vereya LUCIFER,Negative ,0,0.25
2019 It will be an epic Mammukka uyir,Positive ,2,0.625
10 l kudutal tavane kandavar arokke und,Positive ,2,0.14285714285714285
Bro full support rock man allel,Positive ,2,0.6666666666666666
Aaaro paranj cheyyipikunnadh pole rajuvettanokke riyalistikayit polichadukiya police veshangal kanumbol edh,Negative ,0,0.2727272727272727
Ente ponno our reksha illa Nammade ettan powlichu,Positive ,2,0.125
Trailer KOLLAM KOLAMASS PAKSHE KAANAN ORU SUKAM ILLA VELUTHAKANAMAAYIRUNNU,Mixed_feelings ,1,0.1111111111111111
Oru onnonnara item varunnundu ready ayi ko makale luving mammookka,Positive ,2,0.3
Ee padam mammootyiku kodukanam ithilum adipoli ayirikkum Pakshe ivide mandatharam sambavichu kashttamayipoyi,Negative ,0,0.0
Ikka polichu movie Si Mani sir,Positive ,2,0.6666666666666666
Lucifer Lalettan polikkumm Kerala Abhimanam Lalettan,Positive ,2,0.0
petr hein ellam same stunt style anu luciferil ayale vaykathirunond karymay,Mixed_feelings ,1,0.2727272727272727
Trailer varunnathin munne chila fansukaar dislike adikkunnund Viewsum koodilla dislikum aakum,Negative ,0,0.18181818181818182
Ntikkaa ingal age 67 aano atho off myaarakam ummmaaah,Positive ,2,0.2222222222222222
Evideyo KGF orma varunathu eniku matramano thinking face thinking face Music aano story oralde maranavum villan marde ennavum entho,Mixed_feelings ,1,0.3157894736842105
90sil kaalapani pole oru film edutha priyadharshan ithu oru valiya karaym onnum alla,Positive ,2,0.15384615384615385
Evidayokkayo oru aada movie touch thonniyathu enikku mathram aano,Mixed_feelings ,1,0.2222222222222222
Padam kanidit trailor kanan vanna arelum undo padam heavy 100 mass entrtainer rajuetta Muthe,Positive ,2,0.21428571428571427
Kolla mass trailer By lalletan fan,Positive ,2,0.6666666666666666
152k views in 38 minutes 107k likes Lalettan magic,Positive ,2,0.2222222222222222
Ethu polikum njanumanta family realsinta annu thana pokum,Positive ,2,0.25
Kidu Kidu Kidu Ith polikkum Lalettan,Positive ,2,0.0
enthinaannu allukal dislike adichu koottunnathu ennu enikku manassilaavunnillaa,Negative ,0,0.125
Trailer vere level last 30 seconds no reksa,Positive ,2,0.5
Lucifer,Positive ,2,0.0
Ettante nayikayaitt a peratta hani roseineyallathe vere areyum kittiyille nayanthara mathiyayirunnu nayikayai,Negative ,0,0.08333333333333333
malayala cinima ellam hollywood level ayo oh my god,Positive ,2,0.4444444444444444
Trailor kandappil padam pottumennu urappayi,Negative ,0,0.0
Oru vayassaya manushanaayittu enthu kidilaayitta abhinayichu kaanikkunnathu,Positive ,2,0.0
Eppozhum abhinayikkan mohanlalum mamootyumea ullu new generation arummilla,Negative ,0,0.25
teaser vanapo nala pratheksha ayirunu trailer athu kalanju,Negative ,0,0.25
Mass kaanikkan lalettante kazhinje ullo aarum annum innum,Positive ,2,0.125
Kanditt madhura raja trailer il ninnum oru story illatha moviyaanenna feel kitty,Negative ,0,0.4166666666666667
ennum eppozhum ikka ore pole double strong,Positive ,2,0.5714285714285714
E movie super hitt urappa,Positive ,2,0.6
Pwoli By a katta lallettan fan,Positive ,2,0.5
Egane ulla movie kal kaanan aanu ellavarum waite cheyunath,Positive ,2,0.2222222222222222
oh my god this is superbbbbb,Positive ,2,0.8333333333333334
Pwoliiiiii mammookka oru rekshem illa Best wishes,Positive ,2,0.14285714285714285
Classum massum cherna oru onnonnara item,Positive ,2,0.16666666666666666
Oru yugam bharicha chakravarthiyude randam udayam,Positive ,2,0.0
evannkk onnum vere pani ille poyy pani nokk ikka,Negative ,0,0.0
Maarkam Trailer kandittu bayngara expectations aanu Movie adu keep cheyyyanam,Positive ,2,0.3
Ikkaa fansinu hridhayathil sookshikkan Hatersinte annaakkil kodukkan 2num pattiya item thanne aanu ith,Positive ,2,0.07692307692307693
Abrahaminte Santhathikal Kidu Status Video Max,Positive ,2,0.3333333333333333
14k dislike adicha oolakalk naduviral namaskaram,Negative ,0,0.16666666666666666
Ith dislike adicha polayadii makkalkk kunna namaskkaram,Negative ,0,0.14285714285714285
Ikka da makale set traler nxt hit for ikka 4 ina row now,Positive ,2,0.46153846153846156
Ente ponnooo marakam iyyyoooo goosebumps Kathirippinte kolamass trailer Poli kidu kidolokidilan,Positive ,2,0.09090909090909091
Ithinum dislike adikkunnavar enth kanditta enne ariyilla,Negative ,0,0.14285714285714285
Earangunnathinu munb dislike adich moonjikkaan koreu ennam earangiyittund,Negative ,0,0.125
Malayala sinimayile ore oru rajav ikka muthan,Positive ,2,0.14285714285714285
adipoli trailer waiting madura raja,Positive ,2,0.6
Trailer kidukki By a lalettan fan,Positive ,2,0.6666666666666666
Ettanta aniyanmarude vaka all the best ikka oru rakshayumilla,Positive ,2,0.3333333333333333
Idakkidakk vannu romaanjam kollunnavar like adi,Positive ,2,0.16666666666666666
Ente raju etten mwthanne rajuvattente aa voice mathi pinne onnnum venda,Positive ,2,0.18181818181818182
Lalettan ayalum mammookka ayalum oru pole support cheyyuka snehikuka Verukendath sankikale mathram hugging face hugging face,Positive ,2,0.375
Katta waitinggg lalettaaaaaaa Luv u so much,Positive ,2,0.42857142857142855
Ayyo 11 vare wte cheyyanamalloo,Negative ,0,0.2
Madhraraja ith ikkem ikkade pillerum pwolichadakkum,Positive ,2,0.0
Fanbasil maathram movei kaanunnoraavum dislike cheythu negative aakkunne avarkkente naduviral pranamam,Negative ,0,0.18181818181818182
Powlichu Lalettan and Rajuvetttaaa handshake handshake thudangalle Tcr vedikkettu,Positive ,2,0.3333333333333333
ONKV ood neeraliii kandam vazhiii Ikka marana mass,Negative ,0,0.125
Enii adeyude ideyude veddi purraaam apppo pakalla 12 theatrl uff,Positive ,2,0.0
Teaser kandu pradeekshayokke poyatharnu,Positive ,2,0.25
Prakash Raj Ullatu kondu chelappo hit aavum,Mixed_feelings ,1,0.2857142857142857
6 30 muthal kaathirikkukayaayirunnu 1st comment idaanulla bhagyam ee Onam pwolikkum,Positive ,2,0.09090909090909091
Ithokke dislike adikkunavare kale vari adikkanam,Negative ,0,0.5
10M aayonnu idaykk nokkan varunnavarkku ivide like adikkam,Positive ,2,0.125
Prayam koodundorum soundaryam koodunna ore oraal Mammookka,Positive ,2,0.14285714285714285
Cinima kando kidu,Positive ,2,0.0
Dislike adikuna olikal ellam odd kadam vazhi,Negative ,0,0.2857142857142857
Thaliyvaaaa Ikkaaa vara level pwolichu,Positive ,2,0.4
Spr ikkkkkaaaaaa,Positive ,2,0.0
Koode Nilkkunnavark Chunk Kodukkum star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes PULLU GIRI clown face clown face,Positive ,2,0.75
BEST WISHES TEAM Abrahaminte Santhathikal,Positive ,2,0.4
Sorry to say Odukkathe kali aakathirunna mathiyayrunnu,Mixed_feelings ,1,0.5714285714285714
Enthanavo manju warier kanumbol oru deshyam,Negative ,0,0.0
േ 22K dislike vannenkil urapicho arkokkeyo kuru pottiyitund padam sure hit,Negative ,0,0.2727272727272727
10 30 kollathe charithram ariyaan aayi katta waiting cheyyunavar KERI LIKE ADIKKADA MAKKALE,Positive ,2,0.15384615384615385
Onnil kooduthal trailer kandavar undengi ibide comeon,Positive ,2,0.14285714285714285
Ente ponnoooooooooooo nammude sontham ichaka mamoookkaaaa ummma cinima kanan kothiyakunnu,Positive ,2,0.0
Padam flop aavm Enna Kaaryathil oru doubtum illa,Negative ,0,0.125
No words Pwolikkum waiting By DQ Fan,Positive ,2,0.5714285714285714
Lalettante adutha pottapadam Laletta ithokke mathiyakkan aayinnu Please,Negative ,0,0.125
Nty amoooo kunjalimarakaar 9 alla oru pulikutti ayirunu Lal sir nigal samsarikubool Chiri varunu,Negative ,0,0.07142857142857142
Ith baghamathy moviede kadhapolund Anushka unnimukundan movie,Mixed_feelings ,1,0.14285714285714285
Charitra cinema aano nayakan mamooka allae vere aarundundu abhinayikkan,Positive ,2,0.1111111111111111
Ith kelkumbo kilichundan mambazam orma verunnu,Mixed_feelings ,1,0.0
17k dislike rolling on the floor laughing rolling on the floor laughing mamunnifans kurupotty Rajuvettan oru prasthanam aanu,Negative ,0,0.6111111111111112
Pandam kandathinju shesham vanavar ethra perund pwli padam uff,Positive ,2,0.0
Comadey aguuum realse aytuu paryaaam,Mixed_feelings ,1,0.0
Vere Level Trailer pwoli Bgm katta mass,Positive ,2,0.42857142857142855
All the best ettan fansinte vaka ikkaykhe,Positive ,2,0.42857142857142855
100 kodi clubil kayariyathinu shesham arokke vannu,Positive ,2,0.0
Oru kaaryam manasilaayee paandi rajayum 30 crore nedillaa,Negative ,0,0.125
Ikkake katta support aa mamakam hit Thane akum,Positive ,2,0.5
Vere aarkund makkale ee prayathil ingane mass kaanikunne oru hero,Positive ,2,0.2
േ െ levelaaa,Positive ,2,0.0
Mamaangam valiya hit akatte Lalettan and Thalapathy Vijay fansinte Ellavidha supportum undavum hugging face hugging face,Positive ,2,0.375
Onam lalettan eduthu ennu parayan paranju,Positive ,2,0.0
romancham ennokke paranja koranji pogum athukkum mele,Positive ,2,0.14285714285714285
Dislike adikkan vendi mathram vannirikunnavanmar orupad undalloo sahikanindavula kazhuverikalk,Negative ,0,0.1111111111111111
Ayo last aaa stund yente ponnu ikka,Positive ,2,0.14285714285714285
Super movie aanu but jai ne kollandayirunny,Mixed_feelings ,1,0.5714285714285714
mamooka enn uyir enn anbu enn singamda enn muth mani 300crore adikum,Positive ,2,0.16666666666666666
Trailer okke kollam pakshe evideyokkeyo pulimurukan keri varunnu ennu enik mathramano thonniyath,Mixed_feelings ,1,0.08333333333333333
Padam vijayikkum S S COMBINATION WITH ROBOT,Positive ,2,0.7142857142857143
Maryathakku oru trailer polym irakaan arillaaayy,Negative ,0,0.16666666666666666
Heavy,Positive ,2,1.0
Mass ennu paranja otta vakkeyollu ath mammookka,Positive ,2,0.14285714285714285
Chetta Done Deal Wait Trailer kollam massss,Positive ,2,0.5714285714285714
Superb promising trailer,Positive ,2,1.0
Uyante mone Ith eeeeth lookkaa mammootty Vere level,Positive ,2,0.25
lalettan rocks thanks rajuetta LUCIFER loading,Positive ,2,0.3333333333333333
Pottum bengaali look IDGAF mon,Negative ,0,0.4
Ikka ikka ikka ikka ikka ikka ikka ikka ikka ente ponnu ikka marikilla ningale njn marikuvolam,Positive ,2,0.0
Suraj ettan vere level 1 01 Soubin ikka pwolikkum 0 33,Positive ,2,0.09090909090909091
Mamangam Vismayathinu 5 naalukal mathram Katta waiting,Positive ,2,0.14285714285714285
edakku vannu kanukayum viewsum nokkunnathum arokke mammookka,Positive ,2,0.0
Ayye luciferinte aduth polum etheella Luciferine pottikanonnum ponnilla Lucifer trailer kandappam mone oruuuu romnjam aayirunnu Ithenthooonu ayyyye,Negative ,0,0.11764705882352941
idum kuudi 37 aamathe repeat adi,Positive ,2,0.16666666666666666
Entammoooooooo enikku kanan vayyaye ente ettaaaaaaaaaaaaaaa onnum parayan thonnunilla njan sthabhichu poyiiii,Positive ,2,0.0
urutam sounded a bit funny korachum koode punch avarunnu still super movie villain njerichu super,Mixed_feelings ,1,0.6
Prayathinde peril ikkaye kaliyakunna ellaa naayinde makkalum nokkada 68 aam vayasil ninde oke thantha vcharichal pattoda ijjathi mass,Negative ,0,0.16666666666666666
Achaayaan poliyaatto kolamaasss Kalki smiling face with 3 hearts smiling face with 3 hearts,Positive ,2,0.5714285714285714
Adipoliii padam ellavarum must watch suraj oru rakshem illaa,Positive ,2,0.2222222222222222
Oh endhuvaadai idhokke aarkengilum dislike adikkan thono,Negative ,0,0.2857142857142857
Last aa chaadiyulla adi Athu screenil varumbolulla kaaryam,Positive ,2,0.25
Not impressed yenne kollale please manasilolladhu paranjanne olllu Suraj jpg,Negative ,0,0.2
Onnum parayanilla mammukkakkum ee teaminte ellavarkkum All the best,Positive ,2,0.3333333333333333
Polichhhh malayala cinema vera level aakuvanallo eni lalettan marakar,Positive ,2,0.3333333333333333
enghall oro movieyilum oro makeoverumm realistic aayiii mass kaanikunadhumm kaanumbazhaann lalettane oke eduthh kinattill edaann thonunadhhh by a lalettan fann,Negative ,0,0.2
Laleta pattunna kadhapathram cheeyy ningalk charithra cinema sheriyaakoola Aa samayam 2 adipoli cinema cheyyan nok borayitund dialog,Negative ,0,0.17647058823529413
Ente ponnnoooooooooooo oru rekshsyum illaaaaaa kidu trailer,Positive ,2,0.14285714285714285
poli teaser maathiri alla ith pwoli item aanu aake miss cheyyunath rajuvetteme mathra ningalkko,Positive ,2,0.21428571428571427
ഈ േ ോ െ ീം support cheyyan paadilla,Negative ,0,0.125
Parayan vakulkateetham Paranjalla kandariyenda mahaa mamanga velayatathinu loogamengum therasheela pongi Inne ellam kaalam parayum,Positive ,2,0.0
Dislike adichu tholpikan pattila makkaleaaa Lalettan oru rakshem illa Prethviraj pwlichu Katta waiting for 28th,Mixed_feelings ,1,0.2
Ohhh ikkaaaa Enthane nigaleee mass kanichu kolluvo Love U And Katta waiting PDFs orapichuuu,Positive ,2,0.35714285714285715
Sunny chechine kurachu koode neram kanikarnu,Mixed_feelings ,1,0.16666666666666666
Pwoli Keralathil kittiyillel telugil um hope ind,Positive ,2,0.2857142857142857
Ee mohanlal padam 150 crore clubil varatee,Positive ,2,0.14285714285714285
Orupaad ishtaayi ee padam englm hit aaya mathiyenu,Mixed_feelings ,1,0.125
Ennalum davan coolayittu unda vizhungiyathu athra sheriyayilla Padathil anaganills super,Mixed_feelings ,1,0.1
Ramesh ettante first padam oru feel good movie aayirunnu ethum angane aakum enn karuthunnu,Positive ,2,0.2857142857142857
Dialog delevery shariyayilla act super aayirikkum mass lalettan,Mixed_feelings ,1,0.375
Dileepettan fans vaka best of luck,Positive ,2,0.5
Ithe ikka polikkum ne thonane Laletten fansinte vaka ore all the best,Positive ,2,0.4166666666666667
Romanjification enta ponnikka nigal vere leval Aanu,Positive ,2,0.0
Padam pwlikm ikka oru rekshayum ellah Age Is just A Number from A10 fans,Positive ,2,0.42857142857142855
Njan vicharicha pole alla ketto sambhavam kidukkiyittundu,Positive ,2,0.14285714285714285
Mamangam alla avante apppan vannallum eth vijayikkum,Positive ,2,0.0
Nalla trailer filimum athu pole aakum ennu pradheeshikkunnu,Positive ,2,0.25
Otta vakkil paranjal vismayam mammookka ningal oru idhihasa taram tanne ennu veendum teliyikkunnu,Positive ,2,0.0
LalettaN Poli 2 kg Potherachi Vangi Veetil Ponam star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.6153846153846154
Mammunikal kuthiyirunn Dislike adikunund rolling on the floor laughing rolling on the floor laughing bloody patti theetams,Negative ,0,0.7058823529411765
Entha chettan vilichittanu njn vannathu enna tovinoyode dialogue mass alle guys,Positive ,2,0.18181818181818182
Eee trailerinu dislike adikaaanum oru range okke venam face palm face palm ‍ kashttam Luv u ikka,Negative ,0,0.4117647058823529
Padam parama Koothara,Negative ,0,0.0
Pwoli sharathe track mari mamagam star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.7391304347826086
Ee cinima kannan athin oru name mathii S sunny,Positive ,2,0.3333333333333333
Ikka November 21 Ann oru puram thanne pazhasiraja fdfs ormaverunnu,Positive ,2,0.1
Thakarthu,Positive ,2,0.0
ayyeeee ithenthu samsaram slangue pattilla lelettanu sadharana malayalam mathi aayirunnu ithu nalla bore aayitund,Negative ,0,0.07142857142857142
Ee varshatthe maraka mass padam kidu bgm,Positive ,2,0.14285714285714285
Oru KGF manakunundo Alla KGF ne thakarkkunna oru Mass item manakunund,Positive ,2,0.2727272727272727
Trailer record adikkunathilum ennikishtam theatreil record adikunth kaanan aanu,Positive ,2,0.3333333333333333
Mamookka oru rakshayum illa kidilan,Positive ,2,0.0
Mattoru china town aavathirunnal mathiyayrunnu nalla ooola trailer,Negative ,0,0.375
Police pwoli anallo lal inte thirichu varavu,Positive ,2,0.14285714285714285
face kanikkathe mass kanikkanamengil ikkakke sadhikku,Positive ,2,0.3333333333333333
onnum parayanilla mammoka superb bgm woww,Positive ,2,0.16666666666666666
Lucifer njngal randum kayyum neeti sweekarichu Marichu Matham parayunna sangikal keri dislike adukkuvaaa Oru myrum nadakkulla,Negative ,0,0.0625
0 28 0 33 athu ingerkkk matrame patttu Sheriyalle,Positive ,2,0.0
TRAILER KIDU,Positive ,2,0.5
mangalassery,Positive ,2,0.0
Madi idu madi laalletta Ninga polichuuu,Positive ,2,0.0
Dialog bora ettan saatha dilogu matre pattu dileep mammoka dilogu suppera,Negative ,0,0.18181818181818182
Dislike adikaan vendi vannathaan pakshe ikka ee trailer kanditt dislike adikaan pattunnilla So ente vaka oru,Positive ,2,0.25
Pwloichu LaletTa ettaN anu njn Terrible devil mass maranamass,Positive ,2,0.3333333333333333
Odiyante releasinginu vandi kathu nilkukyanu laletta,Positive ,2,0.0
Mammokka Age 68 NO WORDS,Positive ,2,0.4
Best Cinematography Kidilan Oru Rakshayum Illa,Positive ,2,0.3333333333333333
Oru kidilam bgmum songsum malayalathil kelkkanam gopi chettan sadakuzhanju ezhunelkkanam,Positive ,2,0.0
Pala padathilum kanda scenugal kooti kuzhucha padam athine kidu mass ennoke parayaan kure andam kammi fansugalum,Negative ,0,0.0625
Ohh mamooka kalaki Adipoli trailer Best Wishes from Tamil Nadu,Positive ,2,0.3
Padam kurachode dark theme aakayirunnu,Mixed_feelings ,1,0.4
njan katta llaletten fana ikka ettente pilleru koodu ekkante pillerekkode aaagoshikkkan,Positive ,2,0.09090909090909091
Kidu trailer by katta mammooka fan,Positive ,2,0.5
Trailer igananekiiii padam eganarikumennn onnalochich nokiyyeeee Romanchammm varunnnuuu Maranamass ettan,Positive ,2,0.1
Mammookkayude sound oru rekshayum illa pwolii,Positive ,2,0.16666666666666666
surajinte body transformation ho vere level nadan aakuvanello oro padam kazhiyumthorum,Positive ,2,0.36363636363636365
ikka Trailer powli frm A10 fan,Positive ,2,0.3333333333333333
Trailer ittapozhekku dislike vannu athinu Artham avar ikkye pedikkunuuu Love u ikkka,Positive ,2,0.3333333333333333
Ichaakkaa Pwolichu tto All the best mammookka By lalettan fan,Positive ,2,0.5
thalaivaaaa sollarathu Mattumdha saiva ethrayum nall evidarunu chillarkku kuru potti thudagi,Negative ,0,0.0
Tovino nte speech uff vere level mass,Positive ,2,0.42857142857142855
Padam nalladalla ennulla abiprayam kettukond poya enik Predeeshichadilum nalla super padam kanan kaziju Cash povilla 101,Positive ,2,0.125
Aa thumb nail ile look nokkiyatte Oru adaar mass block ulla rangam aanen urappayi,Positive ,2,0.5
Poi chav Madura raja illalpo oruthnm thalla pokkula,Negative ,0,0.25
Gangumayi varunnavan gangster Avan sunnyneym koottiyah verunnath pornstar,Negative ,0,0.125
Pwolich ikka love from ettan fan,Positive ,2,0.5
Njan padam kandu kidukachi padam ellaarum ee padathe Patti negatives mathram parayunnu I don t know why any I lived this movie,Positive ,2,0.45454545454545453
Enta ponnooo Adaar item Ith pwolikkum,Positive ,2,0.16666666666666666
Eniyum eniyum malayala cinema orupaad uyaragalil ethatte,Positive ,2,0.14285714285714285
Trailer kandale ariyam lalapande adutha padakam,Negative ,0,0.16666666666666666
Katta waiting aanu makkale june 16th DERICK ABRAHAM entry,Positive ,2,0.3333333333333333
Vannu nammude mwuth John Abraham Palakal,Positive ,2,0.0
Karikk nte videos ittall pinne youtubeinte trending system aangu maari mariyum star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes 1 aangu maatikko,Mixed_feelings ,1,0.53125
Enganey thonnunnadey I Trailer Inu dislike adikkan,Negative ,0,0.42857142857142855
mammoookkkaaaaaaaa polichuuuuuu,Positive ,2,0.0
Nammade laletttante LUCIFER anu athukum mele LALETTAN FANS LIKE HERE,Positive ,2,0.3
30 min 400k view adichu makkale star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.75
Laalappaa ikkayod muttaan nikkandaa RAAJAyum pillerum strongaa TRIPPLE STRONG Laalappan koottiyaal koodoolaa,Negative ,0,0.16666666666666666
All the best ikkaa nalloru padam avatte madura raja,Positive ,2,0.4444444444444444
Ikka unni ettan Ellarum polichutta,Positive ,2,0.0
Ikka ningaloru sambhavamaa trailor thanne ethra thavana kandittum mathiyavunnilla appol movie kola maranamass,Positive ,2,0.15384615384615385
Pani ariyavunna oruthante kaiyil lalettane kittiyal theeravunna preshname undayirunnullu Athethayalum ok ayi Lalettanrajuvettan,Positive ,2,0.0
0 30 Theatre ilaki mariyan povunna scene hugging face hugging face,Positive ,2,0.45454545454545453
padam vere level aanu big B ye kaalum mass aanu,Positive ,2,0.5
Trailer kanditu mammooka veendum karayipikum ennu thonunu,Positive ,2,0.14285714285714285
ente mamookkaa ijjathi romaja kanjukam mammootti istham ithu kalakkum polikkum thimirkkum,Positive ,2,0.0
Wawu variety ayitt ind oru korean movie level,Positive ,2,0.375
lalettan masssda vyara lavala athukum myaley I love you laletta,Positive ,2,0.3
Vannu mona real raja ethu polikkum eni anu record maranpogunnathu madhuraraja mammokka king,Positive ,2,0.38461538461538464
Kidilam theme Padam theatril kandrikum fan,Positive ,2,0.3333333333333333
mollywoodin thala uyarthan mammookkayude vaka puthiya oruitem koodi mammookka fan like adi,Positive ,2,0.16666666666666666
vere level anne Ikka hatrick adikkummm ee movie katta waiting vaishak sir,Positive ,2,0.3333333333333333
Polichu katta wait mamooka fans adi like,Positive ,2,0.2857142857142857
Ente ponnoo ijjathii marana masss,Positive ,2,0.0
Ore daivam pakshe marannamila lalettan Eshtam Stephen,Positive ,2,0.14285714285714285
Make up kurach koodiyo enn oru doubt,Mixed_feelings ,1,0.42857142857142855
Polichu machane Lucifer ellarum kananam,Positive ,2,0.0
I lik both lalettan and ikka madhuraja kollam gud ishtyi trailer but lucifer vere level tanne anu,Positive ,2,0.4117647058823529
Nyan lalettan faanannu pakshe stylishaayitttu ijjathi padangal chyyan ikkakku kazhiyullu,Positive ,2,0.0
Trailer kollam pakshe annu blouse undayirunno,Mixed_feelings ,1,0.3333333333333333
െ background music kittan valla vazhiyum undo Kidilan,Positive ,2,0.375
Visual treat enu parnja dhe idhan Mammooka,Positive ,2,0.2857142857142857
Nice trailer but manju again,Mixed_feelings ,1,0.8
Njan mathramano e trailer onnil adhikam thavana kandath,Positive ,2,0.25
Dislike adiche jimitttan fans n,Negative ,0,0.4
ee trailaril ake oru bore ullu shajoninte oru shot pulli kattil appiyidan irickunna oru feel,Mixed_feelings ,1,0.3333333333333333
oronnu padam pidikan irangum paisa poyathinte deshyam kondanu ivide trailer thappipidichu comment cheyyunnnathu arum kanallu thank me later,Negative ,0,0.3333333333333333
Ikka varunnu iniyum maasukal srshtikaan in the age of 68 ikkaye ishtamullavar like kodukk,Positive ,2,0.35714285714285715
Olaaaa oooola oooole,Negative ,0,0.0
Ntammoooo enna lookka nte Etta Immathiri oru trailer pretheekshichilla Kikkiduuu,Positive ,2,0.1
Ithu vere level Padam aayirikkum Enthaayalum Madhura Raja pole valiya oru vijayam aakatte,Positive ,2,0.23076923076923078
Dis like addichavark ende vaka naduviral namaskaram,Negative ,0,0.2857142857142857
Now 5 2k dislikes Trailer varunnathine munpe ingane appol padam irangiyalo Andha bayam irukkanam,Mixed_feelings ,1,0.14285714285714285
