text,category,label,proportionEnglish
Honest ah sollanumna trailer looking good but rajni padam alavuku illa lets see viswasam trailer,Mixed_feelings ,1,0.5333333333333333
Vikram Hardwork Never ever give up Gibran music,Positive ,2,0.625
Hindi villanunga tholla thaanga mudilapa saami,Positive ,2,0.0
Who are like dhevaram poonkodi annan killing folk scene Mass ever seen in indian films,Positive ,2,0.6666666666666666
Padam sariyana vettu kuttu vera level acting danush,Positive ,2,0.375
I feel like traveling in 2030,Positive ,2,0.8333333333333334
Video ku like panna Vijay fans la like pannunka,Positive ,2,0.4444444444444444
Asuran trailer vara Laval masss im vaiting,Positive ,2,0.2857142857142857
0 18 0 42 dunkrik bgm 0 43 1 00 viswasam ajith intro bgm GV rocks,Negative ,0,0.0
Hollywood level ki ma ki c t It s a vikram s level Veera level,Positive ,2,0.6666666666666666
My blood thala luv u anna,Positive ,2,0.6666666666666666
Damn Too hot Dedication Chiyaan Vikram,Mixed_feelings ,1,0.6666666666666666
Bgm is vera level Resembles marudhanayagam,Positive ,2,0.5
Anna final touch ok na I am a Vijay fan,Positive ,2,0.8
Apdye andha vadachennai 2 pathi edhaavadhu sonnaa nallaa irukum,Negative ,0,0.0
Sirappana Tharama Sambavangala inimaye than pakka pora,Positive ,2,0.14285714285714285
Ena da Evan epdi comde panran,Negative ,0,0.16666666666666666
Konjam mokka thaan last dialogue la kaapathitaan,Positive ,2,0.42857142857142855
Ethana peru ethu maari padathula ajith nadikanum nu nenaikuriga,Negative ,0,0.1111111111111111
Teaser Vera level appo padam MAJA da,Positive ,2,0.5714285714285714
My illya super star Dhanush Anna Vara level,Negative ,0,0.875
Epic scene 0 54 Attakasama iruku trailer,Positive ,2,0.42857142857142855
Thanks to Shankar 4 making us pride,Positive ,2,0.7142857142857143
Thannal vazhkkai kidachavanga thanakku dhrogam senjalum thalaivar avargalai vanjikkamattar Thalivar is Man of Great Humanity Thalaivaaaa always Mass,Positive ,2,0.3888888888888889
Paaaaa after long days oru sema trailer patha feeling kandipa movie semaya irukum,Positive ,2,0.46153846153846156
Thalaiva nee mass Vera leval the horns sign of the horns the horns sign of the horns,Positive ,2,0.6470588235294118
ithu veraleval Sankar saruku innum vulakame tamil cinimava thirumbi parkanum,Negative ,0,0.0
Thala and yuvan bgm Epa dae,Positive ,2,0.3333333333333333
Athukuu pink movie yee nalla irukuum poolaa,Mixed_feelings ,1,0.42857142857142855
Dialogue delivery vera levelHer voice makes me goosebumps,Mixed_feelings ,1,0.625
Thalaiva vera leval Padippa mattum namma kitta iruthu eduka mudiyathu,Positive ,2,0.1
Ellam OK Rajini Enga Trailer la Kanom,Negative ,0,0.2857142857142857
sivakarthikeyan verithanam sk anna Fans like it,Positive ,2,0.42857142857142855
Konjam odhungiru odi pathungiru varathu thalaivaru Petta paraak super in Petta trailer marana mass Pongal paraak,Positive ,2,0.25
Vera level Thalaiva neenga mela varadu I m like lion face lion face movie HIT LIKE AVARAGE COMMENT,Positive ,2,0.7777777777777778
Ippa yaru ellam Comment section vanthurikinga Oru like ah pottutu ponga,Positive ,2,0.45454545454545453
idhu enga chiyaan da indha kujay kujith ooryalam odunga da angutu sema gethu chiyaan,Negative ,0,0.14285714285714285
Interesting trailer Tamil la nala erukanum,Positive ,2,0.5
Pathu kita irukka Can t stop Sk love you smiling face with 3 hearts smiling face with 3 hearts,Negative ,0,0.6842105263157895
1 time 2 time paakurathulam paapa vilayatu 100 times paathavanga dhan super one thalaivar fans hit like,Positive ,2,0.47058823529411764
Aadukalam Vibes ASURAN NationalAward Material Thalivaa,Positive ,2,0.16666666666666666
Thala ungalukku intha padam worth illa,Negative ,0,0.16666666666666666
Super thanni gethu namma chiyannukuuu mattum thaan,Positive ,2,0.14285714285714285
I m Vijay fan but trailer vera level,Positive ,2,0.875
Unlike panne podi paiyalugale seturunge thalaivar the mass,Positive ,2,0.5
Dislike potravaa avangaa Amma silukuu daaa,Positive ,2,0.3333333333333333
Antha last scene redmi note 5 pro le shoot panna maari irukku,Negative ,0,0.4166666666666667
Ippo enna panna porom sweet saaputa porom,Positive ,2,0.14285714285714285
Thala fans ukku indaikku ithan thiruvila Am i right,Positive ,2,0.3333333333333333
Manju Warrier Fans Like Here She is Our Pride,Positive ,2,0.6666666666666666
Teejay va paaka yaarellam theater ku povinga,Positive ,2,0.14285714285714285
Teaser onnum avlo grace illaye paapom movie epdi irukuthu,Positive ,2,0.3333333333333333
Vera level da daiiiiiii Marana mass,Negative ,0,0.6666666666666666
Shankar sir and ar sir rocking,Positive ,2,0.8333333333333334
Thalaivara paaka Konjam Veerappan Maari iruku laa,Negative ,0,0.0
Avara thala control panna mutiyathu,Positive ,2,0.2
Satthiyama Solren Adichu underwaer oda oda vuttuduven manam pona thiruppi varadhu paathukko,Negative ,0,0.16666666666666666
Sridevi Daughter Khushi Kapoor Met Ajith,Positive ,2,0.3333333333333333
super Thalaivaa Superstar naa superstar thaa,Positive ,2,0.3333333333333333
Thala da Great Thala da,Positive ,2,0.6
Rajini sir no1 not Ajith sir,Positive ,2,0.5
Unmaiyana vartha Namba kitta kaadu iruntha yeduthu kiduvanunga Kaasu iruntha pudungi kiduvanunga Padipa mattum namba kitta irunthu yeduthuka mudiyathu Tharamana dialogue,Positive ,2,0.047619047619047616
Thala Ajith na mass pa vara level,Positive ,2,0.7142857142857143
Vetrimaran kitta dhanush nale mattum tha nadikka mudiyum,Positive ,2,0.25
Traillar parakk thalaiva love u,Positive ,2,0.4
H Vinoth Vera level Nirav Shah,Positive ,2,0.6666666666666666
Vj sethupati anna smile vera level,Positive ,2,0.6666666666666666
Sirapaana tharamana sambavam inime thaan irukku,Positive ,2,0.0
Rangaraj pandey I am weit ing,Positive ,2,0.5
His mask is like Krish Hrithik Roshan,Negative ,0,0.5714285714285714
Intha padam odathu miskin part 2,Negative ,0,0.16666666666666666
Honest opinion thala Vera level le irukaru aana nirav shah andha ponnungaloda acting onu nalla ille,Positive ,2,0.375
Thala osm pa i love you thala,Positive ,2,0.5714285714285714
Vera level Diwali Winner For Sure RIP Bigil face with thermometer face with thermometer,Negative ,0,0.8571428571428571
Ippa dhan movie paathuttu varen Nyt thookamey varadhu Kanna moodnaley THALA dhan nyabagam varraru Love u THALA,Positive ,2,0.29411764705882354
Ithu dan Namma keata Thalaivar Padam Da evlo naala intha Mari padathuku dan wait panrom,Positive ,2,0.26666666666666666
summa marana mass he i am waiting for petta pongal,Positive ,2,0.6
Shankar sir make our Indian movie proud,Positive ,2,0.5714285714285714
Pongalukku tharamana sambavam kaathukittu erukku Verithanam overloaded,Positive ,2,0.0
maranam mass maranam vayasanalum onga style apdeya than erukku adha yaralayum onum panna mudeyadhu,Positive ,2,0.21428571428571427
Dei sk unakku ithellam over da,Negative ,0,0.3333333333333333
Paaaa Vera level la iruku thalaiva career ah idhu Mukkiyamana padama irukum,Positive ,2,0.4166666666666667
Kaithi part 2 Marana waiting,Mixed_feelings ,1,0.4
Thala da vera Evan da nee vaa ȚHĄŁÅ,Positive ,2,0.5
Vivegam Part 2 madhiriye oru feeling u thinking face thinking face,Negative ,0,0.6363636363636364
Mass maran mass chiyaan vikram anna movie i am waiting,Positive ,2,0.7
Thala vera level marana waiting enna acting sema ore feeling tha oru like ku mela ennala pooda mudiyalaye,Positive ,2,0.5
THIS YEARS BLOCKBUSTER MOVIES SARKAR 2 0 VISWASAM,Mixed_feelings ,1,0.375
Sasikumar thalaiva sema my favorite hero,Positive ,2,0.5
Rajini mass forever Hit like if you agree,Positive ,2,0.875
NTR Ajith mutuals like here,Positive ,2,0.4
Pangali gala Thala Ajith oda 60 movie ethuvaraikum paaka tha alavuku verithanama irukanum yenna na sollurathu,Positive ,2,0.3125
Thalapathy Fans Hit Like SarkarDiwali,Positive ,2,0.4
Mass thalaiva Dhanush Anna vera level,Positive ,2,0.8333333333333334
Those 30k dislikes we know who you are lie lie lie,Positive ,2,0.8181818181818182
Ithu Trailer thaana illa vera yathachumaaa ipdi iruku saamy,Positive ,2,0.2222222222222222
Seekram trending la kondu vanga,Mixed_feelings ,1,0.2
Yemmadi Allu thalludhuda paavi enna verithanam,Positive ,2,0.0
Surya anna fan SFC marana waiting Karthik chinna anna Kaithi movie,Positive ,2,0.45454545454545453
Eanna sila times sub title varuthu sila time valla,Positive ,2,0.4444444444444444
Plz relise Telugu also thelugu thala fans like here,Positive ,2,0.3333333333333333
Ippadium mudiyum thala nee Vera level Pattaya kelappanum thala,Positive ,2,0.3333333333333333
Powar bank of All Bollywood budhaa khans,Positive ,2,0.42857142857142855
We r pavan fans from andhra all d best sir,Positive ,2,0.8
worst ra rolling on the floor laughing rolling on the floor laughing Advocate maari nadika sonna Thungikittey nadikiren Oru Gambiramey ila,Positive ,2,0.6190476190476191
12 times pathuda but pathude erukkanum pola erukku thalaivanée ga née ga madum tha enga hero eppomee,Mixed_feelings ,1,0.35294117647058826
Ajith Voice my god,Positive ,2,0.75
Sometimes he is looking like rajni sir Awesome,Mixed_feelings ,1,0.875
Mokka mokka sema mokka movie,Positive ,2,0.2
Valimai trailer views 50 million cross pannanum soldravanga irukkingala,Positive ,2,0.3333333333333333
Idhu irumugan part 2 va bro,Negative ,0,0.16666666666666666
Mega all time blockbuster movie Vikram sir,Positive ,2,0.7142857142857143
Ak looking amazing super looking suppperrr,Positive ,2,0.8333333333333334
More 301k likes needed for 1M views,Positive ,2,0.2857142857142857
Now i changed my mind First petta dhan paaka poren next dhan viswasam the horns sign of the horns the horns sign of the horns,Positive ,2,0.64
Ennanga Ithu tamil padama Hollywood padama,Positive ,2,0.0
Thalaaa daaa Thala thambingaa yellam like podunga da thalaaa daaaaa engaa thalaa daaa lion face lion face,Positive ,2,0.35294117647058826
Antha silai dialogue yaarukupa periyaar niyabagam varuthu,Positive ,2,0.14285714285714285
vijaysrthupathy ku padathhula role irukka illayaa da yenda ipdi pandringa but thalaivaa nee vera level gun ah suthhi utta paaru pori kelambudhu,Positive ,2,0.36363636363636365
THALAIVAAAA 2018 NAANGATAN 2019 naangathan,Negative ,0,0.0
Apdilam nadakathu nadaka koodathu Thala voice vera level,Positive ,2,0.375
Get Rajnified All Thalaivar Fans Marana Mass Thalaivar Petta Paraak,Positive ,2,0.3
ச ெம Srilankan Tamil fans oru O poadu,Positive ,2,0.125
Indha trailer pudichavanga like podunga,Positive ,2,0.4
2 02 sema gandilu iruken mavane kollama vidamaten sweet sapdaporen,Positive ,2,0.1
Supar dupar hero am big fan Vikram sir,Positive ,2,0.625
Super I am waiting sangathamilan movie,Positive ,2,0.8333333333333334
Still trending 1 Sri Lanka,Positive ,2,0.4
Last part music I love it,Positive ,2,1.0
GV Prakash Vera level verithanam phaaa,Positive ,2,0.3333333333333333
Mrng thala dharishanam make it 800k thala fans,Positive ,2,0.25
vayasanalum unga style eppavumay maradu,Positive ,2,0.2
Dai idhallam massnnu solli asingapadutthadhingada Idhu edho serial madhiri theriyuthu,Positive ,2,0.1
Rangaraj pandey pathu kubeer nu sirichavanga like ah podu,Positive ,2,0.3333333333333333
Awesome Trailer Telugu Fans hit LIKE Jai Rajani sir,Positive ,2,0.5555555555555556
Adengappa vera lvl Shankar Sir pinnitingha vera lvl sir,Positive ,2,0.4444444444444444
Shakthi man 2K version Da,Positive ,2,0.6
yaar ellaam nkp fdfs poringalo avangallaam oru like podunga,Positive ,2,0.1111111111111111
Thalaivaaaaaaaaaaaaaa noorayiram aandugal podhume un ragame padume Semma Semma,Positive ,2,0.1111111111111111
Second part erekuma Good making,Positive ,2,0.8
Nallave illa ipd over ah panni panni tha ippo vijay sethu pathi romba keela vantaru,Negative ,0,0.2
Robo Shankar fans like ah thattunga,Positive ,2,0.3333333333333333
Can we make it 850k likes,Positive ,2,0.6666666666666666
Veengai mavan othaila nikka gotha dhillu kuthi irundha mothama vaanga daa Aaamaiz daa,Negative ,0,0.0
900 kilo thiruttu Padam fulla iruttu,Positive ,2,0.16666666666666666
He is vera level lu bro,Positive ,2,0.6666666666666666
Marana masss da enga thalaivaaaa va va thalaivaaaa,Positive ,2,0.125
Inime hollywood flim lam kidaiyathu 2Point0 kollywood mathiri than THARAMANA WORK,Positive ,2,0.2727272727272727
ilove you anna next vishvaasam kaatta thala fans naaga redy,Positive ,2,0.3
Rajni fans from USA hit like vera level trailer Thalaivaaaaa,Positive ,2,0.6
Vera vera vera vera vera levellllllllllluuuuuu,Positive ,2,0.8333333333333334
Lite ah anegan kadai maathiri irrkuey but nalla irruku,Mixed_feelings ,1,0.3333333333333333
Vera level thalaivaa you are great enna aasirvaadham pannunga Marana mass Thara local Idhu gethu,Positive ,2,0.4666666666666667
padatha pakka kola kandula iruken diiiiii,Positive ,2,0.16666666666666666
Ippdie irukanum Trailer na samaya getha style ah,Positive ,2,0.5
Nkp big block buster hit kudukkum,Positive ,2,0.6666666666666666
Over over scene da ebbaa mudiyala,Positive ,2,0.6666666666666666
Indiaviliyum ipidi padam edupomnu prove panuvom claping words Shankar sir,Mixed_feelings ,1,0.2
superstar kadasiya hit padam ethu beta solu,Positive ,2,0.2857142857142857
Idhan da Acting Kola Mass Saar,Positive ,2,0.6666666666666666
Morning wake up trailer pakka vanthavanga like potunga,Positive ,2,0.625
Indha Diwali peria Sambavam pannum pola Kaithi Karthi attitude,Positive ,2,0.2222222222222222
nalla iruku ba movieum nalla irukanum,Positive ,2,0.16666666666666666
Nalla Gaandu Agungo Andha 10K dislikers,Positive ,2,0.0
hindi version dekho ye h link,Positive ,2,0.6666666666666666
Super Thetetar la pakka mass ah irukkum,Positive ,2,0.5714285714285714
Super ajit Sir from all kannadigas,Positive ,2,0.6666666666666666
Vijay Sethupathi ke ino build up panirkalaam,Mixed_feelings ,1,0.2857142857142857
Enna daa gethu thala dialogue sollumbodhu pha vera level Agreena like pannunga,Positive ,2,0.3333333333333333
Thalaivan Makkal Selvan Vijay Sethupathi,Positive ,2,0.0
super star na summava maranamass da,Positive ,2,0.6666666666666666
Viswasam trailer needs 20k likes to reach 1 4m likes,Positive ,2,0.4
Thalaaaaa Super Bgm Vera level,Positive ,2,0.6
ennangada panni vechrukeenga enga pandy ve P,Negative ,0,0.2857142857142857
Indha padam hit aganum sivakarthikeyanukkaga illa action king avarukkaga,Positive ,2,0.3333333333333333
Enna da idhu marana mass ah irukku all the best vetrimaran,Positive ,2,0.5454545454545454
Yaaruku free tickets vanum more details iku channel Ila eruku,Positive ,2,0.3
Naraya naraya naraya naraya likes panunga,Positive ,2,0.0
Last dance vera lvl,Positive ,2,0.75
Vera level thalaiva nee unna paththu palakanum I love Vikram sir,Positive ,2,0.5454545454545454
Konjam odhingiru Oodi padhingiru varrathu thalaivaru PettaParaak,Mixed_feelings ,1,0.0
Emma Climaxla enna twistu Karthick Subburaj senjurukappla,Positive ,2,0.14285714285714285
Aug 8 fdfs ticket eduthavn lam oru like podu,Positive ,2,0.3333333333333333
Final dialogue semma I am vijay fan Trailer semma mass,Positive ,2,0.7
15k dislikes pannuna vanugalukku that last dialogue,Positive ,2,0.42857142857142855
Yuvan Vera level bgm Suma therikutu Bgm hit like,Positive ,2,0.4444444444444444
Activated scenes semmaya iruku thalaaaa daaaaa,Positive ,2,0.0
Visuwasamavadhu Kusuvaasamavadhu Parak da Petta Parakk,Negative ,0,0.16666666666666666
Trailer end dialogue super super,Positive ,2,1.0
Rangaraj pandey vera irukkarae vera level,Positive ,2,0.5
Shankar sir Vera level sema trailer,Positive ,2,0.6666666666666666
Yaar ellam 20m views wait panduringal,Positive ,2,0.16666666666666666
Trailer mokka da ajith kelatu payale thaatha konda parvai flop,Negative ,0,0.3
akshya aka siva kumar vs rajini,Positive ,2,0.3333333333333333
Averu control pannuanga pa Neriya neriya neriya Vera level da,Positive ,2,0.5
Thala movie name is Very Mikkai,Positive ,2,0.6666666666666666
Thalaivaaaa It s Vera raw Va va FDFS poida vendiyadha ‍,Positive ,2,0.36363636363636365
Innum yarukellam thoonga manase varala,Positive ,2,0.0
Looks like Rama Narayanan mv,Mixed_feelings ,1,0.2
Slightly Dhanush is looking like sasi kumar,Negative ,0,0.7142857142857143
I m Telugu but Anna dhanush fan assuran keka,Positive ,2,0.6666666666666666
Konjam othugi iruu illa paathungi iruu varathu Thalaivaruu Petta Paaraaakkkkk,Positive ,2,0.0
Love u Thala Yuvan,Positive ,2,0.5
Kadisila teejay vumah gv music vera level pa,Positive ,2,0.5
Rajinikanth Anna is backkk Thalaiva the horns sign of the horns the horns sign of the horns,Positive ,2,0.5882352941176471
0 48 thala look vera level,Mixed_feelings ,1,0.5
Yaaru yaarulam starting la paakum bothu palaya trailer ninaichathu,Positive ,2,0.3333333333333333
Apadilam nadakathu nadakavum koodathu Mass dialogue,Positive ,2,0.3333333333333333
Indha padam release ku Aprm pengaluku thani Dairiyam varumnu nanaikiren because indha padam pengal vanmuraiku edhiranadhu,Positive ,2,0.125
Rajini ithuvarikum Tamil makkaluku enna pannaru Tamil makkala inimeyavathu thirunthunga rajini pinnadi pogathinga,Mixed_feelings ,1,0.0
Thalaivaa thaivame pinnittinga thalaivaa unkalukku kodi muuhthangal thalaivaa,Positive ,2,0.0
Anga anga chotta beam vanthutu ponalum overall sirappu,Mixed_feelings ,1,0.25
Verithaname illama verithanam ndu oru paatu vanthiche avanuhalukku intha verithanatha kaatanum BGM VERA LEVEL,Mixed_feelings ,1,0.14285714285714285
Rakul preet ad is awesome,Positive ,2,0.6
Rajni 0 58 is superb style king daaaa,Mixed_feelings ,1,0.5
Manusan epudi vanthalum mass sa irukarey epudi athu thala Ajith ku mattumey sathiyamanathu,Positive ,2,0.15384615384615385
Last dialogue la hater s ku sariyana seruppadi,Positive ,2,0.625
Idhu idhu idhu dhanda thalaivar padam Thalaivaaaaar forever Thank you Karthik subburaj,Positive ,2,0.25
As a karthi fan cheeyan ah Enaku romba pidikkum hugging face hugging face BB adikka en vazhthukkall hugging face hugging face,Negative ,0,0.6190476190476191
Karthick suburaj ni vera level ya thalaivar sethikurukiyae pa,Positive ,2,0.5555555555555556
dai romba comedy aa iruku pavam lyca 500 Kodi ya,Mixed_feelings ,1,0.3
Ippo Online la trailer pakka vanthavanga irukkinga 1 52 am Reason for Thala,Positive ,2,0.38461538461538464
thalaivan ennaikumey mass thaan kaithi vera level,Negative ,0,0.42857142857142855
Super star rajini Marana mass trailer,Positive ,2,0.6666666666666666
Trailer pathutam enna pannaporam sweet sappada poram,Positive ,2,0.2857142857142857
Thalapathy vijay and sivakarthikeyan fan from Karnataka,Positive ,2,0.42857142857142855
Old dhanush get up vera level,Positive ,2,1.0
Make it 1 million comment guys,Positive ,2,0.6666666666666666
Vaa thala vaa thala Last dialogue semma,Positive ,2,0.2857142857142857
1 day 20M views kondu povom,Positive ,2,0.16666666666666666
Paaa look and style vera level thalaivaaaa,Positive ,2,0.7142857142857143
Pink ki remake h ye to,Positive ,2,0.8333333333333334
Thaa anga paara en thalaivarah masssu maranam,Positive ,2,0.14285714285714285
Idhu tamilnadu ila enga thala nadu,Positive ,2,0.0
Thala ultimate acting neraya neraya neraya neraya,Positive ,2,0.2857142857142857
Vera level thalaivar maassu pakka Maas petta paraak ilamai thirumputhe,Positive ,2,0.2
Viswasathukku irundha verithanan indha padathukku fans kitta illa,Positive ,2,0.0
Trailer likes and views paaka vanthavanga like panunga,Positive ,2,0.375
Semma semma Payangaram superb Vera level,Positive ,2,0.5
pink trailer minjum namba Thala NKP trailer pl support my channel periya like podunga namba thalaiku,Positive ,2,0.4375
Oruthar maela viswasam kaatturadhukaga innoruthara yaen asinga paduthureenga Great lines sir,Positive ,2,0.18181818181818182
Thalaiva neenga matum dha super star,Positive ,2,0.5
Surya Annan Fans Karthi Annan fans Like,Positive ,2,0.14285714285714285
Rangaraj Pandey Ajith Kumar Marana waiting for NER KONDA PAARVAi,Positive ,2,0.2
Naloru movie ya PINK re make panni nasam paneeta,Positive ,2,0.5555555555555556
Ajith Thalaiyin NKP vasul 1000c tamlan sarithiram,Positive ,2,0.0
Oruthar vijay mela viswasam kaatardhukaga innorthara ajith en asinga paduthureenga Or vice versa Well said,Positive ,2,0.4
Indha pongal thaliva oda perladhan idhu pakka,Positive ,2,0.14285714285714285
Rajini sir god of Indian cenima thalivaaaaaa super,Positive ,2,0.5
Sk 3 Movie La Solra Mathri Onum Perusa Ilayada thinking face thinking face,Negative ,0,0.46153846153846156
Excellent Ajith sir semma,Positive ,2,0.5
Any gv fans like here,Positive ,2,0.6
Trailer vera level but innum trending la varala,Positive ,2,0.625
10 times ku Mela trailer ah paathavan lam like podu hugging face hugging face,Positive ,2,0.7142857142857143
Bigil ah vida kaidhi movie nalla varumnu soluravanga mattum oru like ah podunga,Positive ,2,0.3076923076923077
80s 90s Hollywood super hero movie maari iruku ituku 450cr budgetu Bollywood movie krish Ra1 alavuku kooda illa,Positive ,2,0.2222222222222222
Vara level PA trailer asuran vettaiku varan,Positive ,2,0.7142857142857143
Naa vanthu malayali enkall nattile million fans irukku rajini annaniku super trrailer,Negative ,0,0.25
Omg thala neenga vera level,Positive ,2,0.4
Excellent movie ii saw yesterday bijil waste,Positive ,2,0.7142857142857143
Vara level mass trailer H VINOTH,Positive ,2,0.8333333333333334
Ipaditha enthiran la IROBOT ah apadiye copy adichan shankar idula yanna Hollywood padamo,Mixed_feelings ,1,0.23076923076923078
Yarellam annamalai theme ketinga anirudh adha ketu indha filmla adichirkaru,Mixed_feelings ,1,0.1
Thalapathy fans try pannuranuva To dislike Paavam Ithu thala da,Positive ,2,0.4
Dark knight trilogy key tough kudukkum polaye padam,Mixed_feelings ,1,0.625
ந ெறைய ந ெறைய ந ெறைய like views vanthukitte irukku,Positive ,2,0.1
Record brake avannum nna thalapathy varanum kerala,Positive ,2,0.2857142857142857
Yarellam album maker teejay va paathenga like here,Positive ,2,0.5
Ivan ennada nadikaran orunmayirum illa comedyanukku poyee ippadi thooki vachu adrenga ivan oru nadiganu,Mixed_feelings ,1,0.0
Vera level love u chiyaan Anna,Positive ,2,0.8333333333333334
1 52 Yuvan s music vera level Chance eh illa,Positive ,2,0.6
U1 and Arujn Fan s Like,Mixed_feelings ,1,0.6666666666666666
Nariya nariya nariya nariya nariya nariya nariya thala mass vere level,Positive ,2,0.18181818181818182
Andha bike adhu IMPULSE ah thinking face thinking face Illa modified Fz,Positive ,2,0.5833333333333334
Thala And u1 ada ada ada Tharam,Positive ,2,0.14285714285714285
Money Money Money Money Neraya Neraya Neraya Neraya,Positive ,2,0.5
Trailer verithanam solluravanga like pannunga the horns sign of the horns the horns sign of the horns,Positive ,2,0.5882352941176471
I hate dhanush like maarii 3 but beared thanush maaaas,Positive ,2,0.5
Sirappaana Tharamaana sambavam paaka porom pongaluku Viswasam like Petta comment,Positive ,2,0.2
Vera level thalaaa end dialogue for vijay fans,Positive ,2,0.625
You kena tunggu lebih lama lagi untuk tahu saya Masss Chiyaan,Positive ,2,0.2727272727272727
Irumugan mari mokka pannama iruntha sari,Positive ,2,0.16666666666666666
691k reached aaana namba mission innum mudilla 1 5m likes varanum,Positive ,2,0.09090909090909091
Best of luck from prithviraj fans kerala,Positive ,2,0.5714285714285714
Vaitheruchal karanunga dislike panna start pannitanunga da,Positive ,2,0.42857142857142855
500 thadave ki melle pathavange like bodunge,Positive ,2,0.14285714285714285
Trailer Vera level summava logesh kanagaraj oda script ku thalapathy ok solliruparu,Positive ,2,0.4166666666666667
Police kaar pasangala govt paathukumaaaa mairla paathukummmm,Positive ,2,0.14285714285714285
Open bob and show vagene pls,Mixed_feelings ,1,0.6666666666666666
Love You Super star Mega Serapu,Positive ,2,0.6666666666666666
1 8k dislikes haha vairuna eriyathana seium,Positive ,2,0.0
Karthi anno ningaal surya annante aniyan alle ingane varu,Positive ,2,0.0
Objection your honor engalala Romba nal wait panna mudiyadhu Seekrama release pannunga ‍‍‍‍‍‍‍‍‍‍‍‍‍,Positive ,2,0.38461538461538464
Shankar kosam pakka vetiyatha Eruku,Positive ,2,0.0
Vetri maran padatha ethana decadesku aparam pathalum vera level standard,Positive ,2,0.3
Vera level Thalaiva nee mattum eppaume mass,Positive ,2,0.5714285714285714
dei TEEJAY thay naduchirukaya da b du,Negative ,0,0.2857142857142857
Semme weight trailer Padam marana mass ah irukkum Pola vazlthukkal thalaivaaa,Positive ,2,0.36363636363636365
All the best Ilaya Super Star Dhanushkraja From Rebel Star Prabhas Lovers,Mixed_feelings ,1,0.6666666666666666
Sollitivara puyal illa enga thala sollamavara sunami,Positive ,2,0.0
Ena da kfg musiq lam kekuthu,Negative ,0,0.3333333333333333
Kirrakkkkkkk Style ka baap Super star RAJINI,Positive ,2,0.5714285714285714
Yuvan kaga kandippa pakkalam Siva papom ena panrarunu,Positive ,2,0.125
That bgm vaa elunthu vaa gv yu nailed it star struck star struck grinning face with star eyes star struck star struck grinning face with star eyes,Positive ,2,0.6666666666666666
Thala telugu fans like here,Positive ,2,0.4
THALIVA WAITING FOR A POWER PACKED PERFORMANCE Ne va Thala 3d la nama kalakurom,Negative ,0,0.5
Namba mudilaye nethu varaikku paakama inniku 1 millionaa viswasam paathu ellam bayanthutaanga pola,Positive ,2,0.0
Pettaiku viswasama pogalam aana viswasathiku peetaia poga mudiyaadhu,Mixed_feelings ,1,0.0
Pongalku Petta parrak Sure Petaa gon be enjoyed by fans Ullalllaa song maranamAss,Positive ,2,0.38461538461538464
Wow Seeeeemmmmaaaaa Ajith Sir Seeeeemmmmaaaa Massssss,Positive ,2,0.3333333333333333
Ajit u are not made for remake,Negative ,0,0.8571428571428571
I like gvp fan bgm therikkutha,Positive ,2,0.5
Sirappana tharamana kaatchigala inimae thaaan pakaporom,Positive ,2,0.0
Omg 2 18 so cute,Positive ,2,0.4
Action paathaa veeram 2 maari irukku,Negative ,0,0.16666666666666666
Ippa enna panna porom padam paaka porom,Positive ,2,0.0
BOLD GUTS AJITH SIR U1 VINOD COMBO,Positive ,2,0.2857142857142857
yuvan BGM la pinni pedal ethuruka polaaaa vera level BGM,Positive ,2,0.4
Enakku therinji padam odathu I will proud,Positive ,2,0.2857142857142857
Ithuku mella vfx betteraa panna chance aa illa mass vfx,Positive ,2,0.3
Nice ye movie Hindi me kab aayegi,Positive ,2,0.5714285714285714
Yov Pa Ranjith Thalaivara vechu ippadi padam edukkanum Neeyum dhan eduthiye Kumuthavalli Kothamallinu,Positive ,2,0.15384615384615385
Yuvan summave music therikkaviduvapale thalaikku sollava venum vera level,Positive ,2,0.3333333333333333
Adiiiii pisiruuuuuu masss daaa marana massss no one touch this peak level dialogue delivery star marana mass super star Forever,Positive ,2,0.65
Good Consept movie for Neroonda paarvai,Positive ,2,0.5
Kullan suryavukku trailer pathu kaduppu ayirikkum,Negative ,0,0.16666666666666666
Rajini Vj Sethupathi Babi Simkha Sasikumar Simran Trisha AniruTh Wowww,Positive ,2,0.0
Semma TRAILER SUPER STAR THIRUMBI VANTHITTAARU lion face lion face,Positive ,2,0.7
VERITHANAM But I felt like MAD MAX FURY ROAD movie,Negative ,0,0.8
VISWASAM PETTA MERSAL SARKAR IPADI ELLA MOVIES RECORD EH KANDIPPA BREAK PANNUM AGREE,Mixed_feelings ,1,0.46153846153846156
Enna Padam Ya Enna Padam saththiyama solren Sema padam,Positive ,2,0.1111111111111111
Vijay sethupathy kku oru nalla dialogue koduththirukkalam,Positive ,2,0.14285714285714285
Iam surya fan but thala teser super,Positive ,2,0.42857142857142855
BEST WISHES FROM THALAPATHY FANS KERALA,Positive ,2,0.3333333333333333
Vera lvl sethu Anna dialogue maranaaa mass eagerly waiting,Positive ,2,0.6666666666666666
Namukku thevayanath naama thaan adichu vanganam,Positive ,2,0.0
Vera level THALA Thala fans hit like here,Positive ,2,0.625
En da dai Athan Pink remake Ku sollitanga aparam en da Eillam avan seiyal mairu seiyal nu pesitu erukinga,Mixed_feelings ,1,0.3684210526315789
